#L E_Pd_01_0001    x_Pd_01_0001    E_Pd_01_0002    x_Pd_01_0002    E_Pd_01_0003    x_Pd_01_0003    E_Pd_01_0004    x_Pd_01_0004    E_Pd_01_0005    x_Pd_01_0005
   2.530779e+04    +9.972390e-01   2.530762e+04    +1.003393e+00   2.530769e+04    +9.993803e-01   2.530747e+04    +1.001836e+00   2.530753e+04    +1.003891e+00
   2.530875e+04    +1.007737e+00   2.530861e+04    +9.994842e-01   2.530863e+04    +1.002253e+00   2.530856e+04    +1.002280e+00   2.530850e+04    +9.980163e-01
   2.530981e+04    +1.000101e+00   2.530961e+04    +9.973655e-01   2.530972e+04    +9.961059e-01   2.530953e+04    +9.973119e-01   2.530958e+04    +9.993359e-01
   2.531074e+04    +9.954834e-01   2.531063e+04    +9.996064e-01   2.531073e+04    +9.989805e-01   2.531055e+04    +1.003224e+00   2.531058e+04    +9.972494e-01
   2.531179e+04    +9.928256e-01   2.531161e+04    +1.001326e+00   2.531171e+04    +1.000884e+00   2.531155e+04    +9.984068e-01   2.531162e+04    +9.983299e-01
   2.531285e+04    +9.995901e-01   2.531261e+04    +1.000618e+00   2.531280e+04    +9.947420e-01   2.531257e+04    +9.995367e-01   2.531265e+04    +1.000202e+00
   2.531393e+04    +1.005061e+00   2.531368e+04    +1.001357e+00   2.531375e+04    +1.000986e+00   2.531357e+04    +9.991482e-01   2.531369e+04    +9.982467e-01
   2.531486e+04    +9.969638e-01   2.531459e+04    +9.961547e-01   2.531474e+04    +1.003092e+00   2.531462e+04    +1.005806e+00   2.531469e+04    +9.960622e-01
   2.531592e+04    +9.955272e-01   2.531568e+04    +9.972796e-01   2.531579e+04    +1.003005e+00   2.531562e+04    +9.982506e-01   2.531567e+04    +1.002918e+00
   2.531692e+04    +1.004557e+00   2.531659e+04    +9.985692e-01   2.531678e+04    +1.002665e+00   2.531665e+04    +1.000224e+00   2.531669e+04    +9.992278e-01
   2.531788e+04    +1.000872e+00   2.531770e+04    +9.956755e-01   2.531782e+04    +9.978343e-01   2.531765e+04    +9.980067e-01   2.531772e+04    +1.002900e+00
   2.531900e+04    +1.002665e+00   2.531867e+04    +1.000475e+00   2.531887e+04    +1.000219e+00   2.531866e+04    +1.003330e+00   2.531875e+04    +9.993771e-01
   2.531999e+04    +1.002408e+00   2.531969e+04    +1.002861e+00   2.531988e+04    +1.002671e+00   2.531974e+04    +9.990915e-01   2.531980e+04    +9.999249e-01
   2.532103e+04    +9.971757e-01   2.532066e+04    +1.000594e+00   2.532089e+04    +1.000722e+00   2.532073e+04    +1.001451e+00   2.532084e+04    +9.959248e-01
   2.532203e+04    +9.959730e-01   2.532174e+04    +9.996413e-01   2.532191e+04    +9.996813e-01   2.532177e+04    +9.999572e-01   2.532183e+04    +1.002354e+00
   2.532306e+04    +1.007334e+00   2.532274e+04    +1.008646e+00   2.532300e+04    +1.001285e+00   2.532281e+04    +1.004529e+00   2.532283e+04    +1.003596e+00
   2.532409e+04    +1.001406e+00   2.532373e+04    +9.966250e-01   2.532398e+04    +9.988677e-01   2.532382e+04    +1.005452e+00   2.532389e+04    +1.002739e+00
   2.532517e+04    +1.003352e+00   2.532486e+04    +9.984010e-01   2.532501e+04    +9.942383e-01   2.532485e+04    +9.991970e-01   2.532496e+04    +9.964248e-01
   2.532616e+04    +1.004986e+00   2.532589e+04    +9.953727e-01   2.532605e+04    +9.962632e-01   2.532598e+04    +9.976774e-01   2.532599e+04    +1.000999e+00
   2.532719e+04    +1.000455e+00   2.532692e+04    +1.001568e+00   2.532707e+04    +9.998802e-01   2.532695e+04    +9.958099e-01   2.532701e+04    +9.968795e-01
   2.532818e+04    +9.983014e-01   2.532792e+04    +1.003131e+00   2.532811e+04    +9.977637e-01   2.532794e+04    +1.001108e+00   2.532799e+04    +1.003013e+00
   2.532917e+04    +1.007040e+00   2.532897e+04    +9.988486e-01   2.532912e+04    +9.995182e-01   2.532897e+04    +1.004420e+00   2.532902e+04    +9.998706e-01
   2.533019e+04    +9.983609e-01   2.532995e+04    +9.972134e-01   2.533017e+04    +9.999703e-01   2.532991e+04    +9.998179e-01   2.533003e+04    +9.964990e-01
   2.533128e+04    +1.001075e+00   2.533093e+04    +1.002207e+00   2.533113e+04    +1.006317e+00   2.533099e+04    +9.994142e-01   2.533105e+04    +1.001242e+00
   2.533225e+04    +9.973880e-01   2.533199e+04    +9.988082e-01   2.533216e+04    +9.977887e-01   2.533197e+04    +1.003267e+00   2.533208e+04    +9.988760e-01
   2.533329e+04    +9.948175e-01   2.533302e+04    +1.001308e+00   2.533311e+04    +1.002012e+00   2.533302e+04    +1.000584e+00   2.533310e+04    +9.992870e-01
   2.533427e+04    +1.001286e+00   2.533401e+04    +9.936743e-01   2.533415e+04    +1.003189e+00   2.533412e+04    +9.989698e-01   2.533406e+04    +1.000202e+00
   2.533522e+04    +1.000688e+00   2.533507e+04    +9.994670e-01   2.533520e+04    +1.003863e+00   2.533512e+04    +9.983937e-01   2.533514e+04    +1.001322e+00
   2.533631e+04    +1.004634e+00   2.533602e+04    +9.906100e-01   2.533623e+04    +1.007195e+00   2.533609e+04    +9.972234e-01   2.533616e+04    +9.989450e-01
   2.533727e+04    +9.968958e-01   2.533708e+04    +1.004370e+00   2.533726e+04    +9.984499e-01   2.533711e+04    +1.001036e+00   2.533717e+04    +1.001510e+00
   2.533830e+04    +1.000839e+00   2.533811e+04    +1.001927e+00   2.533832e+04    +1.000079e+00   2.533811e+04    +1.002275e+00   2.533824e+04    +9.985548e-01
   2.533936e+04    +9.989651e-01   2.533910e+04    +9.981684e-01   2.533931e+04    +1.000043e+00   2.533913e+04    +1.001925e+00   2.533923e+04    +1.002404e+00
   2.534036e+04    +1.004394e+00   2.534016e+04    +1.000284e+00   2.534027e+04    +1.001613e+00   2.534011e+04    +9.955553e-01   2.534021e+04    +1.000247e+00
   2.534135e+04    +1.003074e+00   2.534121e+04    +1.001454e+00   2.534131e+04    +9.986951e-01   2.534121e+04    +1.002668e+00   2.534130e+04    +1.002281e+00
   2.534239e+04    +9.988660e-01   2.534213e+04    +1.002224e+00   2.534233e+04    +9.996046e-01   2.534217e+04    +9.966962e-01   2.534226e+04    +9.952659e-01
   2.534331e+04    +1.003319e+00   2.534319e+04    +1.000413e+00   2.534337e+04    +1.000399e+00   2.534315e+04    +1.000589e+00   2.534324e+04    +1.004809e+00
   2.534446e+04    +9.983099e-01   2.534417e+04    +9.995638e-01   2.534439e+04    +1.001867e+00   2.534420e+04    +9.973547e-01   2.534426e+04    +1.004655e+00
   2.534542e+04    +9.995705e-01   2.534523e+04    +1.004015e+00   2.534540e+04    +1.000562e+00   2.534525e+04    +9.973743e-01   2.534528e+04    +1.002170e+00
   2.534641e+04    +1.001867e+00   2.534623e+04    +1.001399e+00   2.534638e+04    +9.937829e-01   2.534623e+04    +9.987582e-01   2.534632e+04    +1.000468e+00
   2.534748e+04    +9.916145e-01   2.534725e+04    +1.003595e+00   2.534741e+04    +9.989401e-01   2.534726e+04    +1.005190e+00   2.534731e+04    +1.003631e+00
   2.534850e+04    +1.005350e+00   2.534828e+04    +1.009451e+00   2.534847e+04    +9.982096e-01   2.534819e+04    +9.939414e-01   2.534837e+04    +9.984523e-01
   2.534948e+04    +1.004784e+00   2.534930e+04    +9.968415e-01   2.534939e+04    +1.001056e+00   2.534922e+04    +9.986491e-01   2.534933e+04    +9.993180e-01
   2.535050e+04    +9.973494e-01   2.535028e+04    +1.003318e+00   2.535043e+04    +9.964447e-01   2.535023e+04    +9.985375e-01   2.535029e+04    +1.001389e+00
   2.535146e+04    +9.999818e-01   2.535131e+04    +9.917457e-01   2.535147e+04    +9.943379e-01   2.535126e+04    +1.001358e+00   2.535137e+04    +9.967229e-01
   2.535246e+04    +1.003721e+00   2.535224e+04    +1.004520e+00   2.535244e+04    +9.989158e-01   2.535230e+04    +1.000672e+00   2.535236e+04    +9.989782e-01
   2.535353e+04    +1.005713e+00   2.535333e+04    +9.989219e-01   2.535352e+04    +1.000506e+00   2.535324e+04    +1.000208e+00   2.535337e+04    +1.003585e+00
   2.535454e+04    +9.965363e-01   2.535429e+04    +9.968963e-01   2.535453e+04    +1.002411e+00   2.535427e+04    +9.973334e-01   2.535436e+04    +9.995910e-01
   2.535557e+04    +9.948380e-01   2.535536e+04    +1.006905e+00   2.535550e+04    +9.986627e-01   2.535533e+04    +1.001614e+00   2.535537e+04    +9.919081e-01
   2.535656e+04    +9.963378e-01   2.535636e+04    +1.001330e+00   2.535650e+04    +9.995613e-01   2.535635e+04    +1.005454e+00   2.535641e+04    +1.002672e+00
   2.535761e+04    +1.002598e+00   2.535737e+04    +1.008328e+00   2.535753e+04    +9.998785e-01   2.535735e+04    +9.933410e-01   2.535737e+04    +1.005241e+00
   2.535862e+04    +1.001820e+00   2.535841e+04    +9.975822e-01   2.535862e+04    +1.004944e+00   2.535836e+04    +9.967424e-01   2.535841e+04    +9.944524e-01
   2.535968e+04    +1.001815e+00   2.535950e+04    +9.996066e-01   2.535963e+04    +9.956913e-01   2.535941e+04    +9.991558e-01   2.535947e+04    +9.964795e-01
   2.536071e+04    +1.000975e+00   2.536050e+04    +1.005126e+00   2.536066e+04    +9.996165e-01   2.536047e+04    +1.000561e+00   2.536051e+04    +9.952661e-01
   2.536170e+04    +9.959858e-01   2.536158e+04    +9.971294e-01   2.536173e+04    +9.960243e-01   2.536152e+04    +9.919926e-01   2.536153e+04    +1.002477e+00
   2.536277e+04    +9.969692e-01   2.536256e+04    +1.003665e+00   2.536266e+04    +9.974367e-01   2.536252e+04    +9.959132e-01   2.536258e+04    +1.007390e+00
   2.536382e+04    +9.999513e-01   2.536365e+04    +9.972686e-01   2.536373e+04    +9.991148e-01   2.536353e+04    +1.004648e+00   2.536360e+04    +1.001464e+00
   2.536488e+04    +9.916726e-01   2.536466e+04    +9.981120e-01   2.536479e+04    +1.001544e+00   2.536463e+04    +1.001044e+00   2.536464e+04    +1.001711e+00
   2.536583e+04    +9.986720e-01   2.536575e+04    +1.001594e+00   2.536580e+04    +9.987804e-01   2.536560e+04    +1.003362e+00   2.536564e+04    +9.948325e-01
   2.536688e+04    +1.001769e+00   2.536672e+04    +9.996339e-01   2.536690e+04    +1.001099e+00   2.536661e+04    +9.978286e-01   2.536670e+04    +1.004454e+00
   2.536795e+04    +1.000060e+00   2.536773e+04    +1.002601e+00   2.536788e+04    +9.949375e-01   2.536774e+04    +9.936198e-01   2.536777e+04    +9.996846e-01
   2.536899e+04    +9.995761e-01   2.536882e+04    +9.979219e-01   2.536900e+04    +1.001059e+00   2.536879e+04    +9.997599e-01   2.536877e+04    +1.000587e+00
   2.537006e+04    +9.959431e-01   2.536986e+04    +9.984122e-01   2.537004e+04    +9.958206e-01   2.536975e+04    +9.959186e-01   2.536985e+04    +9.906318e-01
   2.537110e+04    +9.957299e-01   2.537086e+04    +9.999522e-01   2.537108e+04    +1.002112e+00   2.537085e+04    +1.000921e+00   2.537094e+04    +1.001901e+00
   2.537211e+04    +9.993747e-01   2.537195e+04    +1.000324e+00   2.537204e+04    +1.000126e+00   2.537188e+04    +9.980766e-01   2.537192e+04    +1.001897e+00
   2.537317e+04    +9.973880e-01   2.537297e+04    +9.988868e-01   2.537309e+04    +1.003420e+00   2.537292e+04    +1.003116e+00   2.537293e+04    +1.005307e+00
   2.537426e+04    +9.973147e-01   2.537398e+04    +1.001520e+00   2.537415e+04    +9.973172e-01   2.537395e+04    +9.987346e-01   2.537397e+04    +1.002713e+00
   2.537527e+04    +1.004467e+00   2.537505e+04    +1.004525e+00   2.537517e+04    +1.003348e+00   2.537501e+04    +1.001454e+00   2.537501e+04    +9.984495e-01
   2.537635e+04    +9.953875e-01   2.537607e+04    +9.940265e-01   2.537622e+04    +9.949968e-01   2.537608e+04    +9.992078e-01   2.537608e+04    +1.007920e+00
   2.537734e+04    +1.000084e+00   2.537715e+04    +1.001324e+00   2.537722e+04    +1.003892e+00   2.537706e+04    +9.997250e-01   2.537704e+04    +9.969429e-01
   2.537834e+04    +1.000201e+00   2.537818e+04    +9.948773e-01   2.537827e+04    +9.946700e-01   2.537809e+04    +1.001909e+00   2.537812e+04    +9.967832e-01
   2.537932e+04    +1.000028e+00   2.537911e+04    +9.909488e-01   2.537928e+04    +9.985042e-01   2.537915e+04    +9.925099e-01   2.537910e+04    +9.985702e-01
   2.538041e+04    +1.004439e+00   2.538020e+04    +1.000987e+00   2.538033e+04    +1.001892e+00   2.538015e+04    +9.986722e-01   2.538020e+04    +9.988028e-01
   2.538141e+04    +1.000056e+00   2.538128e+04    +1.000612e+00   2.538133e+04    +9.978849e-01   2.538120e+04    +9.967198e-01   2.538128e+04    +9.917494e-01
   2.538244e+04    +9.978482e-01   2.538227e+04    +9.947107e-01   2.538241e+04    +1.004474e+00   2.538221e+04    +9.977643e-01   2.538226e+04    +9.925568e-01
   2.538350e+04    +9.974594e-01   2.538328e+04    +1.002007e+00   2.538338e+04    +9.942541e-01   2.538328e+04    +9.980251e-01   2.538328e+04    +1.000090e+00
   2.538450e+04    +1.003076e+00   2.538435e+04    +1.001863e+00   2.538440e+04    +9.938674e-01   2.538433e+04    +9.967773e-01   2.538431e+04    +9.959571e-01
   2.538554e+04    +9.956221e-01   2.538535e+04    +1.004529e+00   2.538546e+04    +1.000618e+00   2.538532e+04    +9.966558e-01   2.538538e+04    +1.007483e+00
   2.538657e+04    +1.001900e+00   2.538641e+04    +9.945026e-01   2.538649e+04    +9.993275e-01   2.538638e+04    +9.952454e-01   2.538638e+04    +9.962449e-01
   2.538760e+04    +9.992602e-01   2.538749e+04    +9.981999e-01   2.538754e+04    +1.001205e+00   2.538734e+04    +9.995719e-01   2.538745e+04    +9.969573e-01
   2.538865e+04    +9.930696e-01   2.538851e+04    +9.994464e-01   2.538853e+04    +9.945580e-01   2.538850e+04    +9.983137e-01   2.538851e+04    +1.000944e+00
   2.538970e+04    +9.994327e-01   2.538954e+04    +9.893515e-01   2.538964e+04    +9.983086e-01   2.538945e+04    +9.914565e-01   2.538950e+04    +9.945997e-01
   2.539072e+04    +9.982356e-01   2.539057e+04    +9.985423e-01   2.539064e+04    +9.993562e-01   2.539054e+04    +9.944812e-01   2.539059e+04    +9.958830e-01
   2.539183e+04    +9.961746e-01   2.539164e+04    +1.000963e+00   2.539171e+04    +1.001983e+00   2.539159e+04    +9.967576e-01   2.539158e+04    +9.992859e-01
   2.539286e+04    +9.958832e-01   2.539267e+04    +1.001709e+00   2.539276e+04    +9.982098e-01   2.539262e+04    +9.957617e-01   2.539264e+04    +1.000499e+00
   2.539388e+04    +9.984246e-01   2.539369e+04    +1.002956e+00   2.539381e+04    +9.965359e-01   2.539372e+04    +9.988875e-01   2.539370e+04    +9.967554e-01
   2.539494e+04    +9.980985e-01   2.539478e+04    +9.991306e-01   2.539488e+04    +9.998443e-01   2.539476e+04    +9.922910e-01   2.539481e+04    +9.956424e-01
   2.539598e+04    +9.997638e-01   2.539586e+04    +9.975259e-01   2.539592e+04    +9.973225e-01   2.539579e+04    +9.931339e-01   2.539584e+04    +9.990559e-01
   2.539706e+04    +9.961945e-01   2.539691e+04    +1.005898e+00   2.539697e+04    +9.959915e-01   2.539689e+04    +9.934904e-01   2.539690e+04    +9.943692e-01
   2.539802e+04    +9.939146e-01   2.539790e+04    +9.961919e-01   2.539806e+04    +9.972252e-01   2.539792e+04    +9.943330e-01   2.539793e+04    +9.983900e-01
   2.539912e+04    +9.979051e-01   2.539899e+04    +9.959772e-01   2.539912e+04    +9.973094e-01   2.539894e+04    +1.000618e+00   2.539893e+04    +9.961513e-01
   2.540015e+04    +9.931363e-01   2.539997e+04    +9.958923e-01   2.540005e+04    +9.944795e-01   2.539998e+04    +9.998672e-01   2.540003e+04    +1.000062e+00
   2.540122e+04    +9.954161e-01   2.540102e+04    +1.000658e+00   2.540120e+04    +1.000387e+00   2.540104e+04    +9.931570e-01   2.540108e+04    +9.987476e-01
   2.540215e+04    +9.920335e-01   2.540203e+04    +9.985001e-01   2.540225e+04    +1.001245e+00   2.540213e+04    +9.963076e-01   2.540208e+04    +9.913983e-01
   2.540329e+04    +9.944720e-01   2.540310e+04    +9.997845e-01   2.540326e+04    +9.947416e-01   2.540311e+04    +1.000975e+00   2.540314e+04    +9.963943e-01
   2.540426e+04    +9.910542e-01   2.540415e+04    +9.967025e-01   2.540425e+04    +9.984704e-01   2.540413e+04    +9.964017e-01   2.540419e+04    +9.990494e-01
   2.540534e+04    +9.977872e-01   2.540519e+04    +1.000196e+00   2.540539e+04    +9.899895e-01   2.540522e+04    +1.002116e+00   2.540527e+04    +9.988249e-01
   2.540641e+04    +9.942526e-01   2.540626e+04    +9.971891e-01   2.540643e+04    +9.993403e-01   2.540624e+04    +9.949442e-01   2.540633e+04    +9.970024e-01
   2.540745e+04    +9.988230e-01   2.540728e+04    +9.962001e-01   2.540747e+04    +1.001848e+00   2.540728e+04    +9.969303e-01   2.540736e+04    +1.002856e+00
   2.540852e+04    +9.940608e-01   2.540834e+04    +9.933721e-01   2.540848e+04    +9.985380e-01   2.540830e+04    +9.978209e-01   2.540839e+04    +9.947273e-01
   2.540951e+04    +1.002758e+00   2.540940e+04    +1.000254e+00   2.540950e+04    +1.003160e+00   2.540937e+04    +9.967299e-01   2.540944e+04    +9.946883e-01
   2.541058e+04    +9.979644e-01   2.541037e+04    +9.932515e-01   2.541058e+04    +9.918180e-01   2.541043e+04    +1.002150e+00   2.541046e+04    +9.947260e-01
   2.541162e+04    +9.939333e-01   2.541144e+04    +9.919040e-01   2.541159e+04    +9.996899e-01   2.541140e+04    +9.944508e-01   2.541154e+04    +9.891632e-01
   2.541264e+04    +9.961833e-01   2.541245e+04    +9.956758e-01   2.541266e+04    +9.995643e-01   2.541249e+04    +9.986401e-01   2.541258e+04    +9.971005e-01
   2.541375e+04    +9.918413e-01   2.541352e+04    +9.979934e-01   2.541372e+04    +9.914374e-01   2.541358e+04    +9.965898e-01   2.541358e+04    +9.956927e-01
   2.541474e+04    +9.953849e-01   2.541460e+04    +1.000597e+00   2.541470e+04    +1.006081e+00   2.541459e+04    +9.937634e-01   2.541465e+04    +1.001669e+00
   2.541578e+04    +9.958010e-01   2.541561e+04    +9.958640e-01   2.541573e+04    +1.001306e+00   2.541569e+04    +9.932368e-01   2.541570e+04    +9.996466e-01
   2.541685e+04    +9.923438e-01   2.541667e+04    +9.982367e-01   2.541678e+04    +9.974244e-01   2.541669e+04    +9.955310e-01   2.541672e+04    +1.000881e+00
   2.541787e+04    +9.959811e-01   2.541770e+04    +1.001384e+00   2.541781e+04    +9.948314e-01   2.541779e+04    +9.988671e-01   2.541774e+04    +9.951591e-01
   2.541891e+04    +9.938740e-01   2.541872e+04    +9.903310e-01   2.541887e+04    +9.989190e-01   2.541873e+04    +9.944482e-01   2.541880e+04    +9.900816e-01
   2.541998e+04    +9.954209e-01   2.541979e+04    +9.994662e-01   2.541986e+04    +9.953295e-01   2.541980e+04    +9.954938e-01   2.541982e+04    +9.919057e-01
   2.542098e+04    +9.968367e-01   2.542085e+04    +9.902184e-01   2.542094e+04    +1.005566e+00   2.542085e+04    +9.922174e-01   2.542086e+04    +9.915015e-01
   2.542206e+04    +9.969883e-01   2.542191e+04    +9.959805e-01   2.542199e+04    +9.965296e-01   2.542184e+04    +9.953282e-01   2.542193e+04    +1.003152e+00
   2.542310e+04    +9.993630e-01   2.542294e+04    +9.932985e-01   2.542305e+04    +9.968191e-01   2.542299e+04    +1.001419e+00   2.542300e+04    +9.912683e-01
   2.542416e+04    +9.989710e-01   2.542397e+04    +9.932375e-01   2.542406e+04    +9.973835e-01   2.542399e+04    +9.998744e-01   2.542404e+04    +1.001483e+00
   2.542520e+04    +9.925504e-01   2.542505e+04    +9.927782e-01   2.542521e+04    +9.957716e-01   2.542507e+04    +9.957206e-01   2.542508e+04    +9.971086e-01
   2.542621e+04    +1.001724e+00   2.542609e+04    +1.004353e+00   2.542614e+04    +1.002226e+00   2.542612e+04    +9.952500e-01   2.542612e+04    +9.952706e-01
   2.542725e+04    +9.918893e-01   2.542709e+04    +9.969860e-01   2.542719e+04    +9.974460e-01   2.542711e+04    +9.992524e-01   2.542718e+04    +9.933373e-01
   2.542834e+04    +9.973198e-01   2.542815e+04    +9.970836e-01   2.542820e+04    +9.912781e-01   2.542815e+04    +9.956681e-01   2.542820e+04    +9.961168e-01
   2.542939e+04    +9.899581e-01   2.542923e+04    +9.960491e-01   2.542921e+04    +1.001687e+00   2.542925e+04    +9.982145e-01   2.542919e+04    +9.957820e-01
